listing_id,artist,title,label,catalog_number,year,format,format_details,media_condition,sleeve_condition,price,status,ships_from,comments
3747984151,Various,Country Heartbreak,K-Tel International (UK) Ltd.,ONE 1215,1983,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 2.94,For Sale,United Kingdom,RARE - ONLY COPY ON DISCOGS. 
3747984241,Various,Harold Prince And Richard Pilbrow Present Topol In A New Musical Fiddler On The Roof,"CBS, CBS","SBRG 70030, 70030",1967,LP,,Very Good Plus (VG+),Very Good Plus (VG+),GBP 1.15,For Sale,United Kingdom,
3747984250,Various,High Society,"Capitol Records, Capitol Records","LCT 6116, W 750",0,"LP, Album, Mono, RP",,Very Good (VG),Near Mint (NM or M-),GBP 2.94,For Sale,United Kingdom,PLAYS THROUGH WELL - SOME LIGHT ABCKGROUND NOISE IN THE QUIET PLACES.
3747984259,Various,Hit Sound '75,CBS,S 81033,1975,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 1.27,For Sale,United Kingdom,VG++ SLEEVE
3747984253,Various,High Society (From The Sound-Track Of The Motion Picture),Capitol Records,LCT 6116,1956,"LP, Album, Mono",,Very Good Plus (VG+),Good (G),GBP 2.94,For Sale,United Kingdom,EXACT MATCH TO DISCOGS LABELS/SLEEVE. COMPLETE WITH CAPITOL  GOLD MEDAL 1956 STICKER. LONG REPAIRED TEAR ON THE FRONT SLEEVE.
3747984238,Various,Haïr (An Exciting New Recording Of The Tribal Rock Musical),Hallmark Records,SHM 683,1970,LP,,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.25,For Sale,United Kingdom,LOOKS UNPLAYED !
3747984256,Various,High Society (Motion Picture Soundtrack),Capitol Records,LCT 6116,0,"LP, Album, Mono, RP",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 1.45,For Sale,United Kingdom,THE VINYL HAS A FEW FAINT HAIRLINES ONLY AND GRADES VG++  
3747984229,Various,Golden Rock,WEA,SP2004,1978,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.42,For Sale,United Kingdom,
3747984322,Various,Living Stereo Volume 2,Contour,6870 611,1974,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.23,For Sale,United Kingdom,LOOKS UNPLAYED !
3747984280,Various,Impact,Columbia,STWO 2,1968,"LP, Album, Comp, Blu",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 1.7,For Sale,United Kingdom,VG++/VG++
3747984337,Various,"Love, Italian Style","RCA Special Products, RCA Victor",PRS-438,1973,"2xLP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 3.77,For Sale,United Kingdom,LOOKS UNPLAYED ! LABELS MORE BROWN THAN ORANGE.
3747984307,Various,"John, Paul, George, Ringo... & Bert",RSO,2394 141,1974,"LP, Album",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 5.6,For Sale,United Kingdom,EDGE WEAR ONLY :)
3747984304,Various,Jazz Off The Air Vol. 2,Spotlite Records,SPJ 145,1979,"LP, Mono",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 1.45,For Sale,United Kingdom,
3747984292,Various,"Jack Good's Original ""Oh Boy!""",Music For Pleasure,MFP 50462,0,"LP, Album, Mono, RE",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 1.77,For Sale,United Kingdom,NM- VINYL. 
3747984235,Various,Greensleeves And 57 Other Favorite Folk Songs,RCA Custom,5-RM-06055,1966,"4xLP, Comp + Box",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.03,For Sale,United Kingdom,NM INSERTS - VG+ BOX
3747984274,Various,Hotline 2,K-Tel,NE 1207 B,1983,"LP, Comp",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 1.86,For Sale,United Kingdom,VG++ VINYL. 
3747984286,Various,In Concert With Host Charley Pride,RCA Victor,DPS 2064 (CPL2-1014),1975,"2xLP, Album",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,ONLY UK COPY ON DISCOGS
3747984334,Various,Love Me With All Of Your Heart,CBS,PR 5,1966,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 3.79,For Sale,United Kingdom,LIKE NEW !! A REAL FIND !!
3747984271,Various,Hotline 1,K-Tel,NE 1207 A,1983,"LP, Comp, Gra",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.86,For Sale,United Kingdom,GRAMPIAN RUN OFFS
3747984328,Various,Lost Empires,TER,TER 1119,1986,LP,,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,SUPERB COPY.
3747984265,Various,Hits From The Swinging Sixties,Music For Pleasure,MFP 1012,0,"2xLP, Comp, Mono, Gat",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 1.46,For Sale,United Kingdom,SOME MISTING TO ONE RECORD
3747984247,Various,Heartbeats - Native Sounds From The Hearts Of Europe,Special Delivery,SPD 1029,1990,"LP, Album, Comp",,Very Good (VG),Near Mint (NM or M-),GBP 2.98,For Sale,United Kingdom,A FEW MARKS BUT NOTHING THAT AFFECTS THE PLAYBACK.
3747984232,Various,Golden Songs No. 2,Music For Pleasure,MFP 50305,1976,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.27,For Sale,United Kingdom,LIKE NEW ! SUPERB !
3747984244,Various,Hawaiian Pure Gold,"RCA International, RCA International","INTS 5028, NL 11783",1980,LP,,Near Mint (NM or M-),Near Mint (NM or M-),GBP 3.77,For Sale,United Kingdom,LOOKS UNPLAYED !
3747984268,Various,Hot Cookies,Cooking Vinyl,GRILL 002,1988,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 3.73,For Sale,United Kingdom,OUR PRICE STICKER.
3747984295,Various,Jazz At Town Hall Volume 1,XTRA,XTRA 1003,1965,"LP, Album",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 1.59,For Sale,United Kingdom,LIGHT WEAR ONLY - PLAYS EXCELLENT.
3747984319,Various,Listen Here! A Transatlantic Sampler,Transatlantic Records,TRA SAM 2,1968,"LP, Smplr",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 3.23,For Sale,United Kingdom,LIGHT WEAR ONLY - PLAYS EXCELLENT.
3747984301,Various,Jazz In Black And White,"RCA Victor, RCA Victor, RCA Victor","JPGH004, JPGH 004, JPG H004",1972,"LP, Comp",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 6.35,For Sale,United Kingdom,VG++ VINYL (VERY LIGHT WEAR ONLY). 
3747984283,Various,Impulsion!,"Polydor, Polydor","2485-025, 2485 025",0,"LP, Smplr",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.17,For Sale,United Kingdom,
3747984289,Various,It Takes Two (28 Songs Of Love For Two),Starblend Records Ltd.,STD 7,1983,"2xLP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 4.22,For Sale,United Kingdom,ORIGINAL INNERS WHICH HAVE A COMPETITION HYPE STICKER. BEST ON DISCOGS.
3747984316,Various,Le Déserteur Et 13 Autres Chansons Pacifistes,Philips,P 70.445 L,1967,"LP, Comp",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 1.45,For Sale,United Kingdom,SIDE 1 PERFECT AND SIDE 2 HAS THREE LIKE MARKS. FRONT SLEEVE NM - REAR SLEEVE HAS AGE SPOTS. GOLD PRICE STICKER 19F95
3747984262,Various,Hits From The Shows (The Greatest Music From Broadway),"Reader's Digest, Reader's Digest, Reader's Digest, Reader's Digest, Reader's Digest, Reader's Digest, Reader's Digest, Reader's Digest, Reader's Digest, Reader's Digest","RDM 2060, RDM 2061, RDM 2062, RDM 2063, RDM 2064, ",1964,"10xLP, Comp, Mono + Box",,Very Good Plus (VG+),Very Good (VG),GBP 2.94,For Sale,United Kingdom,VG BOX
3747984277,Various,How Blue Can We Get?,Blue Horizon,PR 45/46,1970,"2xLP, Comp",,Near Mint (NM or M-),Good Plus (G+),GBP 9.79,For Sale,United Kingdom,NM BOOKLET. BADLY DAMAGED SPINE. BUT OTHERWISE GREAT. WOULD MAKE A GREAT VINYL UPGRADE.
3747984325,Various,Living Stereo Volume 2,Contour,6870 611,1974,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.6,For Sale,United Kingdom,WITH PURPLE CONTOUR HYPE STICKER.
3747984331,Various,Lost In The Stars - The Music Of Kurt Weill,A&M Records,AMA 5104,1985,"LP, Album",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 5.27,For Sale,United Kingdom,NM INNER.
3747984298,Various,Jazz Giants,Curcio,VDJ-1 (45+4),1981,"2xLP, Comp, Mono, RE",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 4.07,For Sale,United Kingdom,LOOKS UNPLAYED !
3747984313,Various,Juke Box Saturday Night / All-Time Golden Hits,Columbia Musical Treasuries,P2S 5466,0,"2xLP, Comp",,Near Mint (NM or M-),Very Good (VG),GBP 11.43,For Sale,United Kingdom,LIGHT BROWN LABELS WITH LIGHT BLUE RIM TEXT. THE SLEEV HAS A BOTTOM EDGE SPLIT (14CM)
3747984394,Various,Music From The BBC TV Series Christabel,BBC Records,12RXL 229,1988,LP,,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.47,For Sale,United Kingdom,
3747984382,Various,Motown Chartbusters Vol. 4,Tamla Motown,STML 11162,0,"LP, Album, Comp, RE",,Very Good Plus (VG+),Very Good (VG),GBP 4.37,For Sale,United Kingdom,NON FLIPBACK FULL GLOSS SLEEVE WITH EMI CREDIT ALONG THE BOTTOM OF THE LABEL. 
3747984412,Various,Night Music,Coda Records (3),Coda 7,1984,"LP, Album",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 4.18,For Sale,United Kingdom,
3747984406,Various,Nice 'N' Easy,Philips,6641 053,1972,"2xLP, Comp, Gat",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.36,For Sale,United Kingdom,
3747984448,Various,Phil Spector's Christmas Album,Impression Records,PSLP 2,1983,"LP, Album, RE",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 3.99,For Sale,United Kingdom,A LOVELY COPY OF THIS PERENNIAL FAVOURITE.
3747984400,Various,"Music, Music, Music",Music For Pleasure,MFP 50199,1974,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,A TOP COPY 
3747984421,Various,Original Oldies From The 50's Volume 2,Original Oldies (2),MD 502,1984,"7"", Comp",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 0.92,For Sale,United Kingdom,VG++ SLEEVE.
3747984343,Various,Madeira Pérola do Atlântico - Folk Music,Ofir,AMS 311,0,LP,,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,
3747984424,Various,Original Oldies From The 50's Volume Eight,Audiofidelity,MD-508,1984,"7"", EP, Comp, Mono",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.99,For Sale,United Kingdom,TOP COPY FROM YOUR 100% TRUSTED SELLER !
3747984433,Various,Original Top 14 - Corfu No 1 (Greek Hits),Margophone,MARGO 8188,1978,"LP, Comp",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 2.82,For Sale,United Kingdom,
3747984427,Various,Original Oldies From The 50's Volume Nine,"Original Oldies (2), Audiofidelity",MD-509,1984,"7""",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.9,For Sale,United Kingdom,TOP COPY FROM YOUR 100% TRUSTED SELLER !
3747984409,Various,Night Life,K-Tel,NE 1107,1980,"LP, Comp",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 2.67,For Sale,United Kingdom,
3747984340,Various,Lows In The Mid Sixties Volume 54: Kosmic City Part 2,Numbero,NBR004,2015,"LP, Comp",,Mint (M),Mint (M),GBP 7.98,For Sale,United Kingdom,NEW/SEALED. GET THE BEST COPY FROM YOUR 100% TRUSTED UK SELLER. WE GUARANTEE A HASSLE FREE PURCHASE - EVERY TIME !
3747984442,Various,Percussion For Playboys,Mecca (3),OSD 2,0,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 4.27,For Sale,United Kingdom,"FRONT SLEEVE NM, REAR SLEEVE VG+ (SOME DISCOLOUR ONLY) . VINYL LOOKS UNPLAYED."
3747984349,Various,Man Of Many Moods,Robert Farnon Appreciation Society,RFAS LP1,1977,"LP, Comp, Ltd",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.94,For Sale,United Kingdom,
3747984385,Various,Music Express,K-Tel,TE 702,1975,"LP, Comp, Ltd",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.86,For Sale,United Kingdom,LIKE NEW ! SUPERB !
3747984364,Various,Moments To Remember,Lotus Records (4),WH 5002,1978,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 8.48,For Sale,United Kingdom,RARE - FIRST COPY ON DISCOGS. 
3747984379,Various,More! Famous Themes,Grasmere,GRALP 20,1987,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.36,For Sale,United Kingdom,
3747984418,Various,Oldies But Goldies,Decca,6.23 648 ,1978,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.78,For Sale,United Kingdom,
3747984358,Various,Mist On The Ridge: A Mini Album,Coda Records (3),NAGE 1000,1986,"LP, MiniAlbum, Promo, W/Lbl",,Near Mint (NM or M-),Generic,GBP 1.45,For Sale,United Kingdom,RARE PROMO - ONLY ONE ON DISCOGS - with a4 insert
3747984370,Various,Mood Music For Listening And Relaxation,Reader's Digest,RDS 6020,1963,"12xLP, Comp + Box",,Near Mint (NM or M-),Very Good (VG),GBP 1.45,For Sale,United Kingdom,BOX IS VG++
3747984388,Various,Music For The Starlight Hours,"Reader's Digest, Decca",GMSH-9B,0,"9xLP, Comp + Box",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.03,For Sale,United Kingdom,BOX IN EXCELLENT CONDITION.
3747984391,Various,Music For You,Reader's Digest,268-GER-10,0,"10xLP, Comp, Mono + Box",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,OUTER BOX NM - INSIDE SOME DISCOLOURING ALONG THE SPINE
3747984445,Various,Phil Spector 74/79,Phil Spector International,2307 015,1980,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 10.62,For Sale,United Kingdom,
3747984451,Various,Phil Spector's Christmas Album,"Warner-Spector, Warner-Spector","K59010, K 59010",1974,"LP, Album, Mono, RE",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 8.16,For Sale,United Kingdom,VG++ VINYL (VERY LIGHT WEAR ONLY). NM UNUSED POSTER
3747984352,Various,Masterpieces,"Charisma, Sounds (9)",SS 6,1980,"LP, Comp",,Near Mint (NM or M-),Very Good (VG),GBP 1.15,For Sale,United Kingdom,THE SLEEVE HAS STICKER SCUFF - OTHERWISE EXCELLENT.
3747984439,Various,Pennies From Heaven (As Featured In The BBC TV Series),World Records (6),SH 266,1977,"LP, Comp, Mono",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.15,For Sale,United Kingdom,LOOKS UNPLAYED ! 
3747984355,Various,Midnight Hustle,K-Tel,NE 1037,1978,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.86,For Sale,United Kingdom,
3747984346,Various,Magic Moments. 28 Timeless Magical Classics...,Starblend Records Ltd.,SLTD 17,1986,"2xLP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,LOOKS UNPLAYED !
3747984436,Various,Owdham Edge: Popular Song And Verse From Lancashire,Topic Records,12T204,1970,"LP, Mono",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 7.05,For Sale,United Kingdom,LIKE NEW ! STUNNING !
3747984376,Various,More Pennies From Heaven,World Records (6),SH 276,1978,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.15,For Sale,United Kingdom,
3747984430,Various,Original Sound Tracks And Hit Music From Great Motion Picture Themes,His Master's Voice,CLP 1486,0,"LP, Comp, Mono, RE, RP",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 2.36,For Sale,United Kingdom,LIGHT WEAR ONLY - PLAYS EXCELLENT.
3747984403,Various,"New York, New York (Original Motion Picture Score)","Liberty, EMI-Bovema Holland",1A 154.99290/1,0,"2xLP, Album, RE, Gat",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 8.16,For Sale,United Kingdom,A small repaired tear where a stiocker has been removed. Vinyl looks unplayed. Only UK sellers of this one.
3747984502,Various,Rock Concerto,Philips,6612 180,1976,"2xLP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 4.37,For Sale,United Kingdom,TOP COPY !
3747984475,Various,Popular Music's Golden Hit Parade,Reader's Digest,GHIT - 8A,1976,"8xLP, Comp + Box, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 5.31,For Sale,United Kingdom,LOOK BARELY PLAYED. VG BOX - SCUFFED EDGES. DOES NOT INCLUDE THE 9TH BONUS DISC HAIR.  A LOT OF BANG FOR YOUR BUCK ! NM BOOKLET.
3747984481,Various,Raiders Of The Pop Charts - Part 1,Ronco,RTL 2088-A,1982,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 2.4,For Sale,United Kingdom,NM- SLEEVE
3747984472,Various,Popular Folk-Songs That Will Live For Ever,"Reader's Digest, RCA",RDM 2581,1968,"LP, Mono",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.22,For Sale,United Kingdom,LIKE NEW ! STUNNING !
3747984520,Various,Save The Children - Christmas Carols And Festive Songs,SCF Records,SCFLP 1,1988,2xLP,,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,NM BOOKLET
3747984550,Various,Stardust,Reader's Digest,RDS 6861-9,1971,"9xLP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.94,For Sale,United Kingdom,VG+ BOX
3747984508,Various,Rock Revival,Contour,6870 535,0,"LP, Comp, RE",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,COOL SLEEVE - FROM THE EARLY 1970'S ROCK N ROLL REVIVAL. TOP COPY.
3747984562,Various,Stereo Spectacular - Adventures In Sound,Polydor,236520/1/2,0,"3xLP, Comp, Box",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 2.94,For Sale,United Kingdom,BOX HAS 3 REPAIRED CORNERS. 
3747984544,Various,Sporting Themes,BBC Records,REH 348,1979,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 7.47,For Sale,United Kingdom,THE ULTMATE SPORT THEMES COMPILATION. BEST UK COPY ON DISCOGS.
3747984496,Various,Rock And Roll Of The Fifties,"Reader's Digest, Reader's Digest","RDS 9277, RDES 4057",0,LP,,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.9,For Sale,United Kingdom,
3747984484,Various,Reach For The Stars - 14 Top Acts - 14 Star Tracks,"Starline, Regal, Regal, Starline","SRS 5042, 1E 048 ○ 04614",1970,"LP, Album, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.91,For Sale,United Kingdom,
3747984490,Various,Red Rhino Distribution,"Agit Prop, Lil Records, Sin Records (2), Batfish Incorporated",none,1986,"Flexi, 7"", Promo, Mag",,Near Mint (NM or M-),Generic,GBP 8.23,For Sale,United Kingdom,RARE CHUMBA TRACK - NOT AVAILABLE ON ANY OTHER FORMAT
3747984469,Various,Popmobility,Bond Clarkson Russell Ltd.,BCR 102,1977,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.47,For Sale,United Kingdom,NM INSERT.
3747984541,Various,Sound Of The Stars,Disc And Music Echo,none,1966,"Flexi, 7""",,Very Good Plus (VG+),Generic,GBP 3.77,For Sale,United Kingdom,NO MARKS OR DINTS. HAS MISTED OVER TIME. PLAYS WELL. ORIG SLEEVE.
3747984460,Various,"Piano Portraits, Vol 3 - Swingin' For Joy",Affinity,AFS 1035,1986,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 1.45,For Sale,United Kingdom,WOS
3747984553,Various,Stars Of The 30's,"Decca, Decca","RAL 501, 810 230-1",1984,"LP, Comp, Mono",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,LOOKS BARELY PLAYED - IF AT ALL.  FROM A WONDERFUL JAZZ COLLECTION WE ARE LISTING THIS MONTH.
3747984505,Various,Rock Power,"Columbia Special Products, Ronco, Ronco","CSPS 838, P-12417, QCS 1099",1974,"LP, Comp",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,VG++ VINYL. HOLE PUNCHED IMPORT. ONLY UK SELLERS.
3747984466,Various,"Piano Portraits, Vol. One",Affinity,AFS 1022,1986,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 1.15,For Sale,United Kingdom,initials on sleeve
3747984487,Various,Red Rhino Distribution,"Agit Prop, Lil Records, Sin Records (2), Batfish Incorporated",none,1986,"Flexi, 7"", Promo, Mag",,Near Mint (NM or M-),Generic,GBP 4.37,For Sale,United Kingdom,Looks &amp; plays perfect.
3747984493,Various,Rock 'N' Roll Greats Vol 1,Contour,CN 2014,0,"LP, Comp, RE, Red",,Very Good Plus (VG+),Very Good Plus (VG+),GBP 1.16,For Sale,United Kingdom,
3747984478,Various,Profiles In Gold Album 1,"Warner Special Products, Atlantic",OP-7501,1978,"7"", Album",,Near Mint (NM or M-),Generic,GBP 0.89,For Sale,United Kingdom,THE PERFECT UPGRADE COPY !
3747984463,Various,"Piano Portraits, Vol Two 'Rockin' In Rhythm",Affinity,AFS 1028,1986,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 1.45,For Sale,United Kingdom,initials on sleeve
3747984523,Various,Scottish Souvenir (Medley) The Music Of Scotland,Waverley,ELP 146,1966,"7"", EP",,Very Good Plus (VG+),Very Good (VG),GBP 0.87,For Sale,United Kingdom,REPAIRED REAR SLEEVE TEAR.
3747984499,Various,Rock Baby Rock It,"Sun (9), Charly Records",CFM 501,1981,"10"", Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 9.56,For Sale,United Kingdom,ONLY UK SELLERS.
3747984559,Various,Stereo Spectacular,Reader's Digest,RDS 9011 to RDS 9018,1975,"8xLP, Comp + Box",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.76,For Sale,United Kingdom,VG++ BOX
3747984556,Various,"Stars Of The Silver Screen, 1929-1930",RCA Victor,RD-7869,1967,"LP, Comp, Mono",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.15,For Sale,United Kingdom,LOOKS BARELY PLAYED - IF AT ALL. REAR SLEEVE IS VG++
3747984538,Various,Soul Nites,Ronco,RTL 2080-B,1982,"LP, Album, Comp",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 2.19,For Sale,United Kingdom,VG++ VINYL. 
3747984526,Various,Sevillanas De Sevilla,"Decca, Eclipse (2)",ECS-R 2169,1969,"LP, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 1.45,For Sale,United Kingdom,
3747984580,Various,Thanks For The Memories,Reader's Digest,GTHA-A-125,1983,"8xLP, Album, Comp, Mono + Box",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.36,For Sale,United Kingdom,A TOP COPY !
3747984604,Various,The Big Wheels Of Motown,"Motown, Motown","EMTV 12, 0C 062·61 503",1978,"LP, Comp",,Very Good Plus (VG+),Near Mint (NM or M-),GBP 2.98,For Sale,United Kingdom,PLAYS GREAT. LOUD &amp; CLEAR. MOTOWN CARD INNER. 
3747984661,Various,The Platinum Collection,Stiletto Records,ASTL 102,1982,"LP, Album",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 3.0,For Sale,United Kingdom,
3747984646,Various,The Last Dance,"Motown, Motown","EMTV 20, 0C 062-63 193",1980,"LP, Comp, Gre",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.94,For Sale,United Kingdom,RARE COLOUR VARIANT - FIRST COPY ON DISCOGS. 
3747984628,Various,The Good Old Way,Topic Records,TPSS412,1980,"LP, Comp",,Near Mint (NM or M-),Very Good Plus (VG+),GBP 7.05,For Sale,United Kingdom,VG++ SLEEVE. SUPERIOR FOLK COMPILATION IN TOP CONDITION.
3747984643,Various,The Kings Of Rock And Roll,Pickwick Records,PLD 8016,1980,"2xLP, Comp, Ltd, RM",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 2.98,For Sale,United Kingdom,
3747984622,Various,The Glenn Miller Years,Reader's Digest,267-GMY-6,1966,"6xLP, Mono + Box, Comp",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 4.37,For Sale,United Kingdom,BOX IS VG++ MADE £30 ON EBAY LAST YEAR.
3747984634,Various,The Iron Muse (A Panorama Of Industrial Folk Music),Topic Records,12T86,0,"LP, Album, Mono, RE",,Near Mint (NM or M-),Near Mint (NM or M-),GBP 11.3,For Sale,United Kingdom,SCARCE 80'S ISSUE ON CREAM/GREEN LABELS.
3747984664,Various,The Rock 'N' Roll Era - 1962,"Time Life Music, Time Life Music","RRR-E03, 840 218-1",1989,"2xLP, Album, Comp",,Mint (M),Mint (M),GBP 5.19,For Sale,United Kingdom,STILL SEALED !! VERY RARE LIKE THIS !!
